generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1768833616-UDpjk8VOnKw0roAYfFWV,2026-01-19 14:40:16.161,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1261,699,Dify.AI,pisarz
gen-1768833616-QHcUDa0Vo7xPZkg3als0,2026-01-19 14:40:16.146,0.020585,0.02,,0,0.000591,3860,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1039,631,Dify.AI,pisarz
gen-1768833616-a7zp6EW6zdtPcWREBDqw,2026-01-19 14:40:16.142,0.020626,0.02,,0,0.000633,4173,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,936,715,Dify.AI,pisarz
gen-1768833611-Bmo0VmHn4jcI12JVdC16,2026-01-19 14:40:11.973,0.021047,0.02,,0,0.001058,6842,53,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,2495,678,Dify.AI,pisarz
gen-1768833611-GxVp0JqKQuHUdL476B7s,2026-01-19 14:40:11.322,0.021041,0.02,,0,0.001052,6842,43,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,2019,624,Dify.AI,pisarz
gen-1768833611-y1Ji71sGtAk2tIzrm2lY,2026-01-19 14:40:11.303,0.021042,0.02,,0,0.001052,6842,44,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,3197,2019,Dify.AI,pisarz
gen-1768833608-YKFO4bDFYGAHsS6pnMPQ,2026-01-19 14:40:08.454,0.021039,0.02,,0,0.00105,6842,40,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1665,564,Dify.AI,pisarz
gen-1768833608-kZXDGZYS9BypKYWbq6Yv,2026-01-19 14:40:08.446,0.021039,0.02,,0,0.00105,6842,40,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1580,658,Dify.AI,pisarz
gen-1768833608-5ndIRvsX1avMBtwHkdoa,2026-01-19 14:40:08.445,0.02104,0.02,,0,0.001051,6842,42,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1852,546,Dify.AI,pisarz
gen-1768833608-ENMGRp8dMdUVZRXhFyPo,2026-01-19 14:40:08.400,0.021043,0.02,,0,0.001054,6842,47,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1888,631,Dify.AI,pisarz
gen-1768833608-uh0y4B1Ef20TcJSHpmYr,2026-01-19 14:40:08.392,0.02104,0.02,,0,0.001051,6842,42,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1650,633,Dify.AI,pisarz
gen-1768833608-awDSOzRE4DnDaHU63QrF,2026-01-19 14:40:08.390,0.021048,0.02,,0,0.001058,6842,54,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,2104,547,Dify.AI,pisarz
gen-1768833603-hUQSoqeMPWeFE1K5kTFC,2026-01-19 14:40:03.931,0.02094,0.02,,0,0.000949,6174,39,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1299,581,Dify.AI,pisarz
gen-1768833603-SmfDhC7MQPb5lhezJUTB,2026-01-19 14:40:03.919,0.020939,0.02,,0,0.000948,6174,38,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1445,595,Dify.AI,pisarz
gen-1768833603-KLDJJNCMgCDKarQ63fMZ,2026-01-19 14:40:03.834,0.020938,0.02,,0,0.000947,6174,36,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1587,531,Dify.AI,pisarz
gen-1768833601-hcUroymijWpsuy6MucWH,2026-01-19 14:40:01.302,0.020978,0.02,,0,0.000988,6445,36,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1267,549,Dify.AI,pisarz
gen-1768833601-zsoQkls0dMT5rRGN0ZvV,2026-01-19 14:40:01.273,0.0208,0.02,,0,0.000808,5247,36,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1162,476,Dify.AI,pisarz
gen-1768833601-lOSQjuPkTyfw42umifmp,2026-01-19 14:40:01.272,0.020941,0.02,,0,0.00095,6174,41,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,2130,643,Dify.AI,pisarz
gen-1768833601-H8rQ9fF9UJTggn55zToA,2026-01-19 14:40:01.260,0.020938,0.02,,0,0.000948,6174,37,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1415,560,Dify.AI,pisarz
gen-1768833601-vMzWKj0NmvxyWMpPQ2Fh,2026-01-19 14:40:01.257,0.020977,0.02,,0,0.000987,6445,34,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1453,546,Dify.AI,pisarz
gen-1768833601-Q2SZkpHq02wRkjWn2YMZ,2026-01-19 14:40:01.210,0.02094,0.02,,0,0.00095,6174,40,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,1372,501,Dify.AI,pisarz
gen-1768833594-iTLvaCLahYspHS64N8X9,2026-01-19 14:39:54.262,0.020968,0.02,,0,0.000978,6025,125,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,2594,436,Dify.AI,pisarz
gen-1768833594-OmpGpskGj01HN246pQXM,2026-01-19 14:39:54.253,0.02217,0.02,,0,0.002192,11802,703,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9d69f425-145a-4c3f-a4ef-21701902ccb4,stop,stop,30530,4866,Dify.AI,pisarz
gen-1768833479-fG8yrcY5vFEDQrg4qAZC,2026-01-19 14:37:59.532,0.020733,0.02,,0,0.00074,4706,58,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2192,680,Dify.AI,pisarz
gen-1768833475-OuM8NvzWMXBuDumUbtHT,2026-01-19 14:37:55.149,0.020958,0.02,,0,0.000968,6129,82,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3173,654,Dify.AI,pisarz
gen-1768833472-alfvqaTG4K8rIrlR3D1R,2026-01-19 14:37:52.132,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1372,695,Dify.AI,pisarz
gen-1768833472-LVxA0zEWvTj9jtFcfOmH,2026-01-19 14:37:52.023,0.020583,0.02,,0,0.000589,3880,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,698,536,Dify.AI,pisarz
gen-1768833471-DtkqVpeqGhXPypSHYKul,2026-01-19 14:37:51.973,0.02062,0.02,,0,0.000627,4133,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,709,551,Dify.AI,pisarz
gen-1768833471-5N31p0nSGtnRkrVfkYre,2026-01-19 14:37:51.849,0.020586,0.02,,0,0.000592,3900,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,984,658,Dify.AI,pisarz
gen-1768833469-aFTN3EKUV8bKOGgLxIAw,2026-01-19 14:37:49.512,0.020636,0.02,,0,0.000643,4133,39,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1546,630,Dify.AI,pisarz
gen-1768833469-viNWtfQqvlTkd5DXGN5F,2026-01-19 14:37:49.496,0.020671,0.02,,0,0.000678,4477,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,941,658,Dify.AI,pisarz
gen-1768833469-7kqaJObdseVUcKCmBLdA,2026-01-19 14:37:49.496,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1068,563,Dify.AI,pisarz
gen-1768833469-oXimshIpX3LpTxbUVSed,2026-01-19 14:37:49.493,0.020671,0.02,,0,0.000678,4477,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1042,576,Dify.AI,pisarz
gen-1768833469-xe4N7EKp46xChTtbdXyE,2026-01-19 14:37:49.441,0.020586,0.02,,0,0.000592,3900,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,960,570,Dify.AI,pisarz
gen-1768833469-QNlPwC6SMlfosgVnnK7h,2026-01-19 14:37:49.427,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1130,744,Dify.AI,pisarz
gen-1768833462-4298dmSlv7qWp0tPUksq,2026-01-19 14:37:42.352,0.020795,0.02,,0,0.000803,5094,65,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,4228,2133,Dify.AI,pisarz
gen-1768833460-2lwW5KeitiNdwfpfplqb,2026-01-19 14:37:40.216,0.020799,0.02,,0,0.000807,5094,73,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2186,647,Dify.AI,pisarz
gen-1768833459-rTIpOwNFLJjZu6DIy7DY,2026-01-19 14:37:39.524,0.020796,0.02,,0,0.000804,5094,67,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2654,856,Dify.AI,pisarz
gen-1768833458-ps51haAzc7YMscIKdIfm,2026-01-19 14:37:38.775,0.020792,0.02,,0,0.0008,5094,61,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2091,690,Dify.AI,pisarz
gen-1768833455-8Yu9lcSkRzma2fvsNSRO,2026-01-19 14:37:35.353,0.020787,0.02,,0,0.000795,5094,52,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2298,1216,Dify.AI,pisarz
gen-1768833455-ZBIMGaoSdtLAO9PMUgai,2026-01-19 14:37:35.349,0.020792,0.02,,0,0.0008,5094,61,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3723,1812,Dify.AI,pisarz
gen-1768833455-pR6dYL1hbOI7Gg1exKBr,2026-01-19 14:37:35.342,0.020803,0.02,,0,0.000812,5094,80,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,4341,1759,Dify.AI,pisarz
gen-1768833455-R2sLnH3U0m3eCXTaLIWs,2026-01-19 14:37:35.334,0.020794,0.02,,0,0.000802,5094,64,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3594,1598,Dify.AI,pisarz
gen-1768833455-0hwpy7c0ZmiVjdTCyjej,2026-01-19 14:37:35.285,0.020799,0.02,,0,0.000807,5094,73,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3765,1497,Dify.AI,pisarz
gen-1768833455-kYgoPWZLo1OX0MTab3u4,2026-01-19 14:37:35.267,0.020797,0.02,,0,0.000805,5094,69,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2221,610,Dify.AI,pisarz
gen-1768833451-xNncMtaP33MPukKrd1ag,2026-01-19 14:37:31.930,0.020745,0.02,,0,0.000753,4895,32,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1980,1012,Dify.AI,pisarz
gen-1768833451-tH5rNxcUPm5QnS7tceXC,2026-01-19 14:37:31.857,0.020745,0.02,,0,0.000753,4895,32,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1624,629,Dify.AI,pisarz
gen-1768833451-jpDsj4zomuLkrCnGjsmJ,2026-01-19 14:37:31.832,0.020745,0.02,,0,0.000753,4895,32,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1747,750,Dify.AI,pisarz
gen-1768833451-Jdp3anQs4T0DQMa6Izzx,2026-01-19 14:37:31.736,0.020746,0.02,,0,0.000754,4895,33,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1945,898,Dify.AI,pisarz
gen-1768833449-tLsgp6E4JPSKkRrv9qmh,2026-01-19 14:37:29.235,0.020745,0.02,,0,0.000753,4895,32,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1490,857,Dify.AI,pisarz
gen-1768833449-2mhASDa74oJFRg7rhq9c,2026-01-19 14:37:29.213,0.020746,0.02,,0,0.000754,4895,33,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1231,592,Dify.AI,pisarz
gen-1768833449-krPfDTs2wLKGIVd8x9Fs,2026-01-19 14:37:29.209,0.020744,0.02,,0,0.000752,4895,30,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1243,533,Dify.AI,pisarz
gen-1768833449-iF1I2NbBT48yVEnp3EtH,2026-01-19 14:37:29.181,0.020746,0.02,,0,0.000754,4895,33,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1370,683,Dify.AI,pisarz
gen-1768833449-GjtNRPTslz5OzXKxTJpM,2026-01-19 14:37:29.161,0.020746,0.02,,0,0.000754,4895,33,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1030,423,Dify.AI,pisarz
gen-1768833449-nbnnNIukR0pEN27q1KHj,2026-01-19 14:37:29.115,0.020745,0.02,,0,0.000752,4895,31,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1341,609,Dify.AI,pisarz
gen-1768833444-k91Mk0NCv4f6Ooorc9BU,2026-01-19 14:37:24.877,0.021851,0.02,-0.000316,0,0.001869,9186,1348,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,39139,899,Dify.AI,pisarz
gen-1768833444-3cUsKMJEXwzMvi5zEdt6,2026-01-19 14:37:24.860,0.020683,0.02,,0,0.00069,4213,98,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2598,509,Dify.AI,pisarz
gen-1768833416-FqUOc40aOgkS0Qdkl8Ah,2026-01-19 14:36:56.741,0.020745,0.02,,0,0.000753,4681,85,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2898,590,Dify.AI,pisarz
gen-1768833414-YdAjZlpE4XJ55V2JwHpt,2026-01-19 14:36:54.988,0.020951,0.02,,0,0.000961,6050,90,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2332,645,Dify.AI,pisarz
gen-1768833412-qflezQjbqCwsofxvvZ8r,2026-01-19 14:36:52.245,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1287,632,Dify.AI,pisarz
gen-1768833412-vvP2iEP2BXrzkYFH2rFP,2026-01-19 14:36:52.086,0.020639,0.02,,0,0.000646,4225,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1282,828,Dify.AI,pisarz
gen-1768833412-h3V7hmLBYopYtiEVioXv,2026-01-19 14:36:52.029,0.020586,0.02,,0,0.000592,3900,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,701,538,Dify.AI,pisarz
gen-1768833412-Prwb2vOTmYCcFiAxF5vP,2026-01-19 14:36:52.007,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1114,499,Dify.AI,pisarz
gen-1768833409-YhMUaxyLrXdQsCJ9U7Z6,2026-01-19 14:36:49.661,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1023,602,Dify.AI,pisarz
gen-1768833409-xbeaXYGwy6QVq3sVs4KS,2026-01-19 14:36:49.648,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1109,681,Dify.AI,pisarz
gen-1768833409-0qmyGEA4JNcZ0dQhoMjs,2026-01-19 14:36:49.637,0.020602,0.02,,0,0.000608,3972,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1075,616,Dify.AI,pisarz
gen-1768833409-rR3bjOr13gxNtwV6xsMq,2026-01-19 14:36:49.613,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1017,612,Dify.AI,pisarz
gen-1768833409-f0vIFI8ZyKuHzDCFfgBt,2026-01-19 14:36:49.586,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1078,673,Dify.AI,pisarz
gen-1768833409-UWWOfXlcUY9ysah4Cq3x,2026-01-19 14:36:49.584,0.020588,0.02,,0,0.000594,3880,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1039,685,Dify.AI,pisarz
gen-1768833405-XtLmXwQiJg3fpVEpXOjw,2026-01-19 14:36:45.529,0.020793,0.02,,0,0.000801,5094,62,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1702,503,Dify.AI,pisarz
gen-1768833405-xayLbaNiKxGoA7bI71o3,2026-01-19 14:36:45.489,0.020799,0.02,,0,0.000807,5094,73,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2097,676,Dify.AI,pisarz
gen-1768833405-PzrV0VwtfU08qEZ0Wx4F,2026-01-19 14:36:45.484,0.020799,0.02,,0,0.000807,5094,73,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2307,480,Dify.AI,pisarz
gen-1768833405-mW0Fs4uw6K2KzRERTmpL,2026-01-19 14:36:45.043,0.020798,0.02,,0,0.000806,5094,71,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2183,626,Dify.AI,pisarz
gen-1768833401-tNbrQzU9Oe2hqWSF3ckk,2026-01-19 14:36:41.924,0.020796,0.02,,0,0.000804,5094,67,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2042,679,Dify.AI,pisarz
gen-1768833401-HyjlCkHxQJjxqSeYP4vF,2026-01-19 14:36:41.909,0.020801,0.02,,0,0.000809,5094,75,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2087,547,Dify.AI,pisarz
gen-1768833401-vcoZmDDuqRjWoFpyC8n3,2026-01-19 14:36:41.907,0.020798,0.02,,0,0.000806,5094,71,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2357,664,Dify.AI,pisarz
gen-1768833401-XeXS7wFX3GOXdz7pkhnT,2026-01-19 14:36:41.900,0.020799,0.02,,0,0.000807,5094,72,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1859,513,Dify.AI,pisarz
gen-1768833401-P1io2LGztaGtq2mYQRso,2026-01-19 14:36:41.868,0.020783,0.02,,0,0.000791,5094,46,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1666,526,Dify.AI,pisarz
gen-1768833401-BIISx9ROXA1fOvKI9TWU,2026-01-19 14:36:41.833,0.020796,0.02,,0,0.000804,5094,68,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2299,745,Dify.AI,pisarz
gen-1768833395-fGkbm5zPLDuRG7G65jrh,2026-01-19 14:36:35.260,0.020746,0.02,,0,0.000754,4895,33,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2065,1027,Dify.AI,pisarz
gen-1768833395-CkwUHViIz4bDtOsJuDYZ,2026-01-19 14:36:35.175,0.020744,0.02,,0,0.000752,4895,30,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2290,1259,Dify.AI,pisarz
gen-1768833394-AsxNEYlJO1TZCH44X6D3,2026-01-19 14:36:34.852,0.020745,0.02,,0,0.000753,4895,32,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1383,554,Dify.AI,pisarz
gen-1768833394-cXmgqNX5LcN7pBMUysU6,2026-01-19 14:36:34.713,0.020738,0.02,,0,0.000745,4895,19,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3761,3074,Dify.AI,pisarz
gen-1768833391-YQyOrHX9iZAFRx3OTPvO,2026-01-19 14:36:30.969,0.020745,0.02,,0,0.000752,4895,31,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2635,1800,Dify.AI,pisarz
gen-1768833390-ZTVmIBmC8fhB68BoCbt7,2026-01-19 14:36:30.915,0.020747,0.02,,0,0.000754,4895,34,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3224,2144,Dify.AI,pisarz
gen-1768833391-fau393CymICa19t6CUB3,2026-01-19 14:36:30.914,0.020744,0.02,,0,0.000752,4895,30,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2655,1733,Dify.AI,pisarz
gen-1768833391-IywsYePJH2ycxIJazznQ,2026-01-19 14:36:30.911,0.020753,0.02,,0,0.00076,4895,44,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,3086,1707,Dify.AI,pisarz
gen-1768833391-1ScpHTYk53ydNnhbGQKb,2026-01-19 14:36:30.871,0.020745,0.02,,0,0.000752,4895,31,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2446,1455,Dify.AI,pisarz
gen-1768833390-qPaJUfiR7QbpMfUO8Olj,2026-01-19 14:36:30.852,0.020738,0.02,,0,0.000745,4895,19,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2160,1610,Dify.AI,pisarz
gen-1768833385-xVO2EVJX0qyZ3DRGGM7C,2026-01-19 14:36:25.773,0.021777,0.02,-0.000316,0,0.001795,9099,1246,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,29309,617,Dify.AI,pisarz
gen-1768833386-CWdQV72CUY0w3NiRJIBZ,2026-01-19 14:36:25.753,0.020683,0.02,,0,0.00069,4213,98,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2662,449,Dify.AI,pisarz
gen-1768833361-8QKZNo13U9inn1oyOkOg,2026-01-19 14:36:01.364,0.020686,0.02,,0,0.000693,4602,5,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,922,789,Dify.AI,pisarz
gen-1768833356-UtuPzh0J4SMIz2y0MeZ3,2026-01-19 14:35:56.959,0.020995,0.02,,0,0.001005,6298,102,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,2995,629,Dify.AI,pisarz
gen-1768833353-FJeoHMbfCsJnrxY14XOD,2026-01-19 14:35:53.474,0.020584,0.02,,0,0.00059,3855,21,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,1146,575,Dify.AI,pisarz
gen-1768833353-AnAKLRtGrCIpWOlDcvUt,2026-01-19 14:35:53.375,0.020645,0.02,,0,0.000651,4297,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,833,558,Dify.AI,pisarz
gen-1768833353-7Ohz8D3tPkxjcROziDd0,2026-01-19 14:35:53.283,0.020583,0.02,,0,0.000589,3883,12,0,openai/gpt-4o-mini,OpenAI,standard,false,true,9031b0e0-ae03-4208-9f5e-a486b3248e18,stop,stop,900,603,Dify.AI,pisarz
